id,latitude,longitude,class
2106,42966.0872,-92504.9055,customer
2107,40601.3911,-93810.5023,customer
2108,42758.5942,-95551.9518,customer
2109,43160.5238,-95143.3283,customer
2110,40951.3849,-93866.3338,customer
2111,40634.7626,-91362.652,customer
2112,41688.8762,-95092.4918,customer
2113,42044.4258,-94036.3443,customer
2114,42469.9868,-91918.2284,customer
2115,42483.321,-92221.0151,customer
2116,42497.2092,-92283.5168,customer
2117,41535.5891,-90473.7439,customer
2118,41684.7108,-93505.7697,customer
2119,41520.8232,-93589.1055,customer
2120,43999.3571,-111569.9589,customer
2121,42954.8989,-115300.9037,customer
2122,46034.0459,-116441.5348,customer
2123,43196.8591,-112435.2579,customer
2124,42858.2356,-114840.0563,customer
2125,45910.4343,-116504.0343,customer
2126,46289.3347,-116410.977,customer
2127,46531.8297,-117040.161,customer
2128,43778.2169,-116853.4818,customer
2129,45817.9478,-115940.6947,customer
2130,43328.2295,-115314.5232,customer
2131,43998.5247,-111345.2291,customer
2132,44834.6098,-116407.3609,customer
2133,42317.1477,-111452.1549,customer
2134,44971.2808,-116284.0176,customer
2135,42363.8046,-112831.0974,customer
2136,45264.0724,-115676.5116,customer
2137,47546.311,-116160.7226,customer
2138,44755.9923,-116882.1104,customer
2139,47342.1493,-115612.0979,customer
2140,44846.8382,-116122.0713,customer
2141,42680.7414,-114463.095,customer
2142,42469.6326,-114574.7631,customer
2143,42796.8591,-112326.9181,customer
2144,43469.6289,-114280.3228,customer
2145,43609.9032,-113244.1709,customer
2146,48034.6271,-116643.253,customer
2147,42180.766,-111083.8038,customer
2148,44259.105,-114400.358,customer
2149,45584.625,-115683.7413,customer
2150,48701.0496,-116221.3059,customer
2151,45357.3863,-116395.1345,customer
2152,42391.5577,-116501.783,customer
2153,43780.462,-114543.1142,customer
2154,45826.8527,-115436.7941,customer
2155,45812.1243,-115652.6333,customer
2156,43650.4751,-111110.7765,customer
2157,43048.2499,-112118.3018,customer
2158,42512.6879,-114574.7638,customer
2159,43671.271,-116816.255,customer
2160,42077.4095,-114786.1534,customer
2161,47766.0161,-116786.5815,customer
2162,43563.5007,-116182.8929,customer
2163,43610.1592,-116783.1959,customer
2164,44076.5774,-111960.5301,customer
2165,46227.1182,-116029.3071,customer
2166,47549.0859,-116270.7246,customer
2167,46404.8865,-116804.8733,customer
2168,43865.7378,-113467.5143,customer
2169,44083.5088,-115620.6632,customer
2170,44071.303,-111420.2318,customer
2171,42890.1912,-112614.43,customer
2172,43924.8889,-116328.7411,customer
2173,47309.3448,-116996.0108,customer
2174,43883.2463,-111606.3483,customer
2175,44811.5594,-116157.6286,customer
2176,42288.8154,-111398.2633,customer
2177,42607.9647,-113783.3506,customer
2178,47548.5316,-116222.3903,customer
2179,42156.0315,-112337.7455,customer
2180,43313.233,-114910.0649,customer
2181,42577.1384,-112246.635,customer
2182,43185.7269,-115790.6463,customer
2183,43609.6077,-116456.7931,customer
2184,48280.206,-116397.1297,customer
2185,46429.0506,-117030.4355,customer
2186,43246.8603,-112256.9193,customer
2187,43501.8246,-116766.8031,customer
2188,43444.9093,-112812.7699,customer
2189,46502.675,-116492.9242,customer
2190,46560.1764,-116434.0356,customer
2191,42561.2825,-116144.5475,customer
2192,42219.3736,-111267.9797,customer
2193,42982.6991,-111043.8243,customer
2194,46296.8433,-116025.6953,customer
2195,45486.2988,-115339.2871,customer
2196,43775.1893,-111831.9107,customer
2197,47333.8012,-116478.4997,customer
2198,43344.3464,-114652.5565,customer
2199,48778.8279,-116369.6482,customer
2200,42317.4162,-112802.2072,customer
2201,43343.7904,-114710.614,customer
2202,42752.1014,-116923.4653,customer
2203,42016.3081,-112695.2567,customer
2204,42408.8106,-111726.893,customer
2205,42562.9668,-114460.8711,customer
2206,42715.465,-113183.0544,customer
2207,48139.9124,-116603.5281,customer
2208,42597.1324,-113236.1093,customer
2209,46537.9606,-116140.9734,customer
2210,42517.6952,-112155.7979,customer
2211,44110.1912,-111573.8482,customer
2212,44635.9968,-116547.9278,customer
2213,44790.1725,-116048.1805,customer
2214,42667.9642,-113596.9537,customer
2215,43927.1309,-112206.0903,customer
2216,43896.5718,-114840.349,customer
2217,42429.9251,-111422.1561,customer
2218,45685.44,-116383.4745,customer
2219,40494.4838,-89651.7711,customer
2220,42458.9075,-88517.8757,customer
2221,41586.4213,-87881.4423,customer
2222,41040.5883,-88872.5742,customer
2223,41535.5887,-87847.5511,customer
2224,39714.7552,-88472.278,customer
2225,40060.8805,-89923.7234,customer
2226,42197.2454,-89593.4478,customer
2227,38284.4921,-88364.2131,customer
2228,39113.9333,-89166.1858,customer
2229,37325.0522,-88938.9557,customer
2230,40344.4891,-91111.8074,customer
2231,39645.5916,-88738.1252,customer
2232,41716.6996,-89303.9833,customer
2233,37452.5514,-88875.0649,customer
2234,38918.3782,-88240.0414,customer
2235,42008.0822,-88390.9136,customer
2236,42400.5641,-90413.739,customer
2237,40225.8782,-90763.1859,customer
2238,38949.4939,-90588.7314,customer
2239,39913.937,-89447.5963,customer
2240,40503.932,-91100.1425,customer
2241,39681.1445,-88521.7243,customer
2242,40888.9273,-90517.3548,customer
2243,39279.7699,-89881.7662,customer
2244,38541.1597,-88912.2831,customer
2245,42080.8568,-90046.2367,customer
2246,40048.1033,-90155.1189,customer
2247,40469.2031,-87584.7437,customer
2248,37829.4944,-89027.8521,customer
2249,38688.6589,-88354.212,customer
2250,39282.8235,-89301.1961,customer
2251,40345.3214,-90891.2451,customer
2252,40543.0902,-88716.4546,customer
2253,41568.0898,-87720.3257,customer
2254,41930.8618,-88964.5382,customer
2255,38198.1041,-88684.5019,customer
2256,39283.3716,-87611.9696,customer
2257,41607.811,-89689.547,customer
2258,41249.4762,-87974.4935,customer
2259,41631.7009,-87660.8807,customer
2260,37749.4923,-88553.1078,customer
2261,40340.0428,-90190.954,customer
2262,41589.4754,-88922.0265,customer
2263,38942.5446,-88456.991,customer
2264,42188.3569,-89405.9441,customer
2265,42037.2487,-88281.1895,customer
2266,40626.7064,-90305.1249,customer
2267,41806.1411,-89764.8333,customer
2268,39389.4802,-88419.7704,customer
2269,41945.583,-89929.2874,customer
2270,39395.8693,-88211.1523,customer
2271,39152.8243,-90164.5547,customer
2272,41220.0319,-87956.1587,customer
2273,42126.1367,-89579.2801,customer
2274,39620.3259,-90044.0001,customer
2275,39094.2094,-88621.1631,customer
2276,41185.5879,-88309.7828,customer
2277,40766.4259,-89467.869,customer
2278,40864.483,-90961.2528,customer
2279,40743.9261,-89631.7649,customer
2280,38970.0484,-90431.5046,customer
2281,40877.8114,-88777.0117,customer
2282,41118.3655,-87926.9886,customer
2283,42201.1357,-87933.4053,customer
2284,37955.8825,-88840.3427,customer
2285,42427.2375,-89191.5002,customer
2286,39202.2607,-88041.1461,customer
2287,41019.7597,-90411.5188,customer
2288,39755.5917,-88850.9063,customer
2289,37236.7197,-88889.7851,customer
2290,39216.4313,-88824.7863,customer
2291,40420.8735,-89414.5404,customer
2292,39796.7015,-87868.6414,customer
2293,41397.5305,-90899.5898,customer
2294,37973.935,-88241.4291,customer
2295,39991.1467,-87806.6939,customer
2296,41525.031,-88081.7252,customer
2297,41835.3062,-88522.0233,customer
2298,38491.1598,-88906.4505,customer
2299,38117.2754,-90172.8932,customer
2300,42424.187,-88149.2515,customer
2301,41531.7006,-89279.8104,customer
2302,42416.9651,-88073.9708,customer
2303,40218.0969,-89282.5925,customer
2304,39776.9953,-89679.2671,customer
2305,37522.5507,-89075.076,customer
2306,42053.0821,-89030.6545,customer
2307,38306.4384,-89611.4824,customer
2308,37885.0479,-88577.2757,customer
2309,40318.9223,-88455.8915,customer
2310,39686.991,-90345.9561,customer
2311,41855.3065,-89886.7836,customer
2312,40118.1015,-91367.3713,customer
2313,41330.8666,-88708.1293,customer
2314,38397.5474,-87855.3082,customer
2315,40314.4833,-89169.809,customer
2316,42487.7816,-90533.1836,customer
2317,40147.8233,-91503.4884,customer
2318,41453.089,-90572.0803,customer
2319,39564.4921,-90650.4043,customer
2320,41526.1437,-87889.2189,customer
2321,39217.2604,-87939.4769,customer
2322,39098.6579,-89826.2077,customer
2323,39292.5479,-90749.2919,customer
2324,38731.7162,-90127.8856,customer
2325,37722.8289,-89545.6537,customer
2326,37251.9964,-89021.1814,customer
2327,39707.5473,-90847.6304,customer
2328,39301.1566,-89285.085,customer
2329,41089.2036,-90475.4096,customer
2330,41602.8116,-87743.9384,customer
2331,40116.1471,-87778.3592,customer
2332,37975.0503,-89183.136,customer
2333,38730.8811,-88085.3155,customer
2334,39938.6476,-88865.6324,customer
2335,38759.7691,-88648.9402,customer
2336,42376.6878,-88197.3077,customer
2337,39410.3132,-88436.7157,customer
2338,37763.9382,-88803.9526,customer
2339,41887.5301,-89667.8884,customer
2340,40011.7151,-89848.1652,customer
2341,42068.6367,-88413.4159,customer
2342,42026.6929,-88430.0818,customer
2343,37628.1057,-89336.7556,customer
2344,39090.3213,-88909.2302,customer
2345,38106.1614,-89860.1046,customer
2346,37778.9404,-89586.7662,customer
2347,40206.1564,-90475.6817,customer
2348,38153.6638,-90134.0023,customer
2349,40713.6461,-88067.8199,customer
2350,41925.8642,-87835.8943,customer
2351,41923.9178,-89068.7074,customer
2352,41640.5863,-88058.3938,customer
2353,37247.2761,-88737.5544,customer
2354,40121.1577,-90563.1829,customer
2355,41914.1945,-88308.6867,customer
2356,38684.2146,-89554.5304,customer
2357,41488.3685,-87567.5414,customer
2358,41601.1463,-87548.932,customer
2359,41486.1425,-88731.4635,customer
2360,37713.102,-88186.7027,customer
2361,39117.5462,-90044.2728,customer
2362,41512.2561,-90415.1301,customer
2363,40123.3799,-90231.5102,customer
2364,41994.1938,-88292.2996,customer
2365,41498.0877,-87941.7198,customer
2366,38932.2661,-88023.3685,customer
2367,38350.3272,-89625.3713,customer
2368,39599.479,-88607.8392,customer
2369,40667.8175,-90654.8551,customer
2370,41386.6997,-90668.1943,customer
2371,41706.4199,-89098.7015,customer
2372,39273.6491,-88243.6523,customer
2373,40527.5392,-89492.5979,customer
2374,42043.3594,-88376.1921,customer
2375,40074.7682,-91367.3712,customer
2376,37902.273,-89335.6432,customer
2377,39862.8101,-88162.2654,customer
2378,41556.7012,-89593.4315,customer
2379,37447.8273,-89393.9793,customer
2380,42258.9122,-88139.2474,customer
2381,40539.2032,-87680.0257,customer
2382,41118.6435,-87888.0985,customer
2383,39456.4247,-87996.146,customer
2384,39436.9917,-90403.177,customer
2385,38995.8759,-88022.5349,customer
2386,42492.5096,-89792.3428,customer
2387,41849.4729,-88281.4619,customer
2388,38598.6597,-88221.9864,customer
2389,40660.5954,-90617.3543,customer
2390,41748.9203,-87918.3919,customer
2391,42033.6383,-88935.6512,customer
2392,41967.5282,-88120.3496,customer
2393,41832.8085,-87928.9504,customer
2394,41817.807,-88173.4021,customer
2395,42190.0249,-87908.4039,customer
2396,41124.478,-88825.0739,customer
2397,38462.8273,-89236.7433,customer
2398,37138.3848,-89123.6838,customer
2399,39455.6025,-90189.2822,customer
2400,40502.8132,-88901.7393,customer
2401,42407.7959,-88821.7702,customer
2402,37997.2712,-88812.5635,customer
2403,39968.3663,-88085.5956,customer
2404,39924.1993,-88123.6528,customer
2405,39723.9378,-89983.999,customer
2406,39799.4787,-88633.1206,customer
2407,41064.4816,-90054.2816,customer
2408,37213.387,-88798.6686,customer
2409,39423.0915,-87907.5326,customer
2410,39589.7746,-89782.5998,customer
2411,42183.6348,-88452.0314,customer
2412,40650.3143,-87600.0263,customer
2413,37861.1625,-89630.378,customer
2414,41440.3113,-89116.4724,customer
2415,38823.9359,-89418.1352,customer
2416,39014.4918,-90313.4464,customer
2417,39590.0516,-89528.9843,customer
2418,37685.3282,-89321.1993,customer
2419,39973.6593,-90854.8538,customer
2420,37346.7189,-88907.2875,customer
2421,39593.9221,-88470.0533,customer
2422,40270.5908,-87930.0331,customer
2423,37923.3801,-88369.2117,customer
2424,38190.6056,-89907.8827,customer
2425,37567.2718,-89452.8722,customer
2426,39909.2016,-87891.4198,customer
2427,37994.4944,-89002.2945,customer
2428,40383.6524,-89585.3813,customer
2429,39753.9219,-88148.9304,customer
2430,39220.6023,-90324.2823,customer
2431,39299.4917,-90464.2868,customer
2432,41546.4192,-88433.9593,customer
2433,42133.0794,-89779.0066,customer
2434,41296.6996,-88534.514,customer
2435,38802.5476,-88976.4483,customer
2436,41569.1997,-89805.9388,customer
2437,38860.3248,-89876.4873,customer
2438,37967.5509,-89373.9775,customer
2439,40370.8668,-88489.2258,customer
2440,39451.1546,-89158.1403,customer
2441,38210.3321,-90333.4526,customer
2442,40286.7073,-89282.0363,customer
2443,39575.6027,-90910.1318,customer
2444,40233.9338,-90508.46,customer
2445,40752.8149,-89768.4373,customer
2446,40000.6042,-90149.0075,customer
2447,40782.8149,-89654.821,customer
2448,41084.2011,-89162.0283,customer
2449,38730.6035,-88224.4862,customer
2450,39456.7054,-88807.2937,customer
2451,42191.4123,-88632.5924,customer
2452,38017.8297,-89972.3317,customer
2453,40105.0467,-90144.841,customer
2454,41951.6948,-88164.2393,customer
2455,38583.66,-88126.4277,customer
2456,41084.7554,-88775.0712,customer
2457,42443.6308,-88236.4775,customer
2458,38445.6037,-88713.3896,customer
2459,40911.7049,-90468.1869,customer
2460,38900.8833,-90562.62,customer
2461,40318.9223,-88233.1049,customer
2462,40493.3701,-89079.8018,customer
2463,39961.4383,-89598.7139,customer
2464,37850.0506,-89235.3614,customer
2465,40203.3698,-87615.2979,customer
2466,39717.5338,-88572.0053,customer
2467,37626.7172,-89052.8531,customer
2468,41207.8111,-87702.2608,customer
2469,42275.0208,-89455.9465,customer
2470,40433.0968,-90184.5652,customer
2471,40123.3662,-88496.1719,customer
2472,37188.3835,-89325.0817,customer
2473,37580.3268,-88436.1547,customer
2474,37550.6056,-88670.6106,customer
2475,37406.996,-88578.1036,customer
2476,37523.6619,-88838.6749,customer
2477,41529.4782,-90395.9628,customer
2478,38636.7162,-90025.6606,customer
2479,38532.552,-90186.7782,customer
2480,38535.0499,-89936.7695,customer
2481,38640.0502,-90107.3301,customer
2482,38533.9392,-89988.9936,customer
2483,42003.9178,-87970.3461,customer
2484,40147.8242,-91002.913,customer
2485,41800.8624,-90068.1777,customer
2486,41184.7593,-89485.6477,customer
2487,39991.9938,-89512.3243,customer
2488,37900.0495,-88902.2902,customer
2489,37157.2724,-89272.0235,customer
2490,39545.8685,-87534.4669,customer
2491,41847.2546,-87729.4995,customer
2492,41860.0324,-87718.3883,customer
2493,40620.0383,-89626.7674,customer
2494,39914.7715,-89854.2752,customer
2495,37916.4401,-89676.2123,customer
2496,41980.309,-87773.9492,customer
2497,42295.0229,-87983.4095,customer
2498,40566.7054,-90017.0605,customer
2499,39384.4807,-87707.8055,customer
2500,41706.4229,-87656.16,customer
2501,41836.1407,-88075.3442,customer
2502,38726.4367,-89293.1295,customer
2503,39662.2698,-89392.0338,customer
2504,38325.0494,-88927.8431,customer
2505,42124.747,-88388.417,customer
2506,37730.6035,-88526.4395,customer
2507,38374.7719,-89903.4363,customer
2508,40519.7578,-88947.574,customer
2509,38398.1036,-88492.2723,customer
2510,41887.5319,-87764.7796,customer
2511,42234.7431,-88993.9922,customer
2512,41582.5344,-87663.102,customer
2513,42087.8045,-88041.184,customer
2514,41966.6939,-88370.9119,customer
2515,41835.0283,-88467.2997,customer
2516,42223.357,-88278.9728,customer
2517,41562.5,-88003.0556,customer
2518,41401.6667,-87787.7778,customer
2519,41650.2778,-88168.3333,customer
2520,37724.7222,-88908.3333,customer
2521,42301.1111,-88887.7778,customer
2522,42206.3889,-90238.0556,customer
2523,39482.2701,-86355.5484,customer
2524,38743.6684,-85734.1334,customer
2525,40033.3763,-85649.9762,customer
2526,40033.376,-86886.9517,customer
2527,39852.5403,-87250.5685,customer
2528,41237.8,-86214.646,customer
2529,41100.3167,-86998.0777,customer
2530,38758.39,-85808.0251,customer
2531,39761.157,-86811.9523,customer
2532,40456.146,-86915.8439,customer
2533,41185.3191,-86602.2336,customer
2534,41086.1547,-86013.3281,customer
2535,38855.891,-85378.0147,customer
2536,41509.216,-85761.1016,customer
2537,38774.2136,-87307.7936,customer
2538,38335.6233,-85798.0201,customer
2539,40060.0458,-85240.2442,customer
2540,39168.3882,-84974.1218,customer
2541,40156.983,-86724.7279,customer
2542,39288.1097,-84869.6758,customer
2543,39732.267,-86317.2136,customer
2544,39539.2141,-86369.1598,customer
2545,38759.4911,-87415.5739,customer
2546,38058.9608,-85979.9649,customer
2547,41155.3219,-85968.6053,customer
2548,39034.4983,-85512.7432,customer
2549,37964.4883,-87395.8421,customer
2550,38968.3772,-87405.5745,customer
2551,39427.5453,-86816.397,customer
